data_id,data_field,category_id,category_field,Participants,Value Type,Sexed,Debut,Item count,Item Type,Instances,Version,Stability,Strata,Array,level1,level2,level3,level4,level5,level6,level7,level8
104180,Cauliflower intake,100103,Fruit/vegetables yesterday,"31,851",Categorical (single),Both sexes,Sep 2012,"37,060",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104190,Celery intake,100103,Fruit/vegetables yesterday,"28,586",Categorical (single),Both sexes,Sep 2012,"35,027",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104200,Courgette intake,100103,Fruit/vegetables yesterday,"22,736",Categorical (single),Both sexes,Sep 2012,"26,023",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104210,Cucumber intake,100103,Fruit/vegetables yesterday,"49,888",Categorical (single),Both sexes,Sep 2012,"63,122",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104220,Garlic intake,100103,Fruit/vegetables yesterday,"39,517",Categorical (single),Both sexes,Sep 2012,"50,634",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104230,Leek intake,100103,Fruit/vegetables yesterday,"19,304",Categorical (single),Both sexes,Sep 2012,"21,430",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104240,Lettuce intake,100103,Fruit/vegetables yesterday,"71,366",Categorical (single),Both sexes,Sep 2012,"92,851",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104250,Mushroom intake,100103,Fruit/vegetables yesterday,"51,549",Categorical (single),Both sexes,Sep 2012,"63,552",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104260,Onion intake,100103,Fruit/vegetables yesterday,"84,459",Categorical (single),Both sexes,Sep 2012,"115,142",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104270,Parsnip intake,100103,Fruit/vegetables yesterday,"16,063",Categorical (single),Both sexes,Sep 2012,"17,448",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104280,Pea intake,100103,Fruit/vegetables yesterday,"51,155",Categorical (single),Both sexes,Sep 2012,"61,190",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104290,Sweet pepper intake,100103,Fruit/vegetables yesterday,"58,217",Categorical (single),Both sexes,Sep 2012,"74,080",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104300,Spinach intake,100103,Fruit/vegetables yesterday,"20,046",Categorical (single),Both sexes,Sep 2012,"23,009",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104310,Sprouts intake,100103,Fruit/vegetables yesterday,"11,560",Categorical (single),Both sexes,Sep 2012,"12,305",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104320,Sweetcorn intake,100103,Fruit/vegetables yesterday,"19,467",Categorical (single),Both sexes,Sep 2012,"21,552",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104330,Sweet potato intake,100103,Fruit/vegetables yesterday,"8,640",Categorical (single),Both sexes,Sep 2012,"9,387",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104340,Fresh tomato intake,100103,Fruit/vegetables yesterday,"100,855",Categorical (single),Both sexes,Sep 2012,"146,157",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104350,Tinned tomato intake,100103,Fruit/vegetables yesterday,"38,217",Categorical (single),Both sexes,Sep 2012,"44,187",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104360,Turnip/swede intake,100103,Fruit/vegetables yesterday,"11,318",Categorical (single),Both sexes,Sep 2012,"12,237",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104370,Watercress intake,100103,Fruit/vegetables yesterday,"14,714",Categorical (single),Both sexes,Sep 2012,"17,239",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104380,Other vegetables intake,100103,Fruit/vegetables yesterday,"22,802",Categorical (single),Both sexes,Sep 2012,"26,104",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104400,Fruit consumers,100103,Fruit/vegetables yesterday,"211,010",Categorical (single),Both sexes,Sep 2012,"458,594",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104410,Stewed fruit intake,100103,Fruit/vegetables yesterday,"24,145",Categorical (single),Both sexes,Sep 2012,"29,348",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104420,Prune intake,100103,Fruit/vegetables yesterday,"13,294",Categorical (single),Both sexes,Sep 2012,"18,603",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104430,Dried fruit intake,100103,Fruit/vegetables yesterday,"36,091",Categorical (single),Both sexes,Sep 2012,"47,785",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104440,Mixed fruit intake,100103,Fruit/vegetables yesterday,"20,088",Categorical (single),Both sexes,Sep 2012,"23,443",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104450,Apple intake,100103,Fruit/vegetables yesterday,"98,718",Categorical (single),Both sexes,Sep 2012,"157,389",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104460,Banana intake,100103,Fruit/vegetables yesterday,"118,319",Categorical (single),Both sexes,Sep 2012,"197,629",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104470,Berry intake,100103,Fruit/vegetables yesterday,"58,724",Categorical (single),Both sexes,Sep 2012,"79,583",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104480,Cherry intake,100103,Fruit/vegetables yesterday,"11,335",Categorical (single),Both sexes,Sep 2012,"11,949",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104490,Grapefruit intake,100103,Fruit/vegetables yesterday,"10,471",Categorical (single),Both sexes,Sep 2012,"14,415",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104500,Grape intake,100103,Fruit/vegetables yesterday,"57,301",Categorical (single),Both sexes,Sep 2012,"79,296",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104510,Mango intake,100103,Fruit/vegetables yesterday,"9,202",Categorical (single),Both sexes,Sep 2012,"10,437",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104520,Melon intake,100103,Fruit/vegetables yesterday,"17,149",Categorical (single),Both sexes,Sep 2012,"19,825",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104530,Orange intake,100103,Fruit/vegetables yesterday,"38,792",Categorical (single),Both sexes,Sep 2012,"52,576",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104540,Satsuma intake,100103,Fruit/vegetables yesterday,"49,818",Categorical (single),Both sexes,Sep 2012,"67,200",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104550,Peach/nectarine intake,100103,Fruit/vegetables yesterday,"23,569",Categorical (single),Both sexes,Sep 2012,"25,875",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104560,Pear intake,100103,Fruit/vegetables yesterday,"38,405",Categorical (single),Both sexes,Sep 2012,"50,421",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104570,Pineapple intake,100103,Fruit/vegetables yesterday,"16,781",Categorical (single),Both sexes,Sep 2012,"19,421",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104580,Plum intake,100103,Fruit/vegetables yesterday,"20,397",Categorical (single),Both sexes,Sep 2012,"23,491",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104590,Other fruit intake,100103,Fruit/vegetables yesterday,"18,371",Categorical (single),Both sexes,Sep 2012,"21,908",Data,Defined (5),Sep 2012,Complete,Online follow-up,Diet by 24-hour recall,Fruit/vegetables yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,Overall health rating,100042,General health,"501,605",Categorical (single),Both sexes,Jan 2012,"572,231",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Health and medical history,General health,0.0,0.0,0.0,0.0,0.0,0.0
2188,"Long-standing illness, disability or infirmity",100042,General health,"501,605",Categorical (single),Both sexes,Jan 2012,"572,231",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Health and medical history,General health,0.0,0.0,0.0,0.0,0.0,0.0
2296,Falls in the last year,100042,General health,"501,604",Categorical (single),Both sexes,Jan 2012,"572,230",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Health and medical history,General health,0.0,0.0,0.0,0.0,0.0,0.0
2306,Weight change compared with 1 year ago,100042,General health,"501,603",Categorical (single),Both sexes,Jan 2012,"572,229",Data,Defined (4),Feb 2020,Complete,UK Biobank Assessment Centre,Touchscreen,Health and medical history,General health,0.0,0.0,0.0,0.0,0.0,0.0
131998,Date N00 first reported (acute nephritic syndrome),2414,Genitourinary system disorders,278,Date,Both sexes,Jul 2019,278,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131999,Source of report of N00 (acute nephritic syndrome),2414,Genitourinary system disorders,278,Categorical (single),Both sexes,Jul 2019,278,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132000,Date N01 first reported (rapidly progressive nephritic syndrome),2414,Genitourinary system disorders,13,Date,Both sexes,Jul 2019,13,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132001,Source of report of N01 (rapidly progressive nephritic syndrome),2414,Genitourinary system disorders,13,Categorical (single),Both sexes,Jul 2019,13,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132002,Date N02 first reported (recurrent and persistent haematuria),2414,Genitourinary system disorders,"1,348",Date,Both sexes,Jul 2019,"1,348",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132003,Source of report of N02 (recurrent and persistent haematuria),2414,Genitourinary system disorders,"1,348",Categorical (single),Both sexes,Jul 2019,"1,348",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132004,Date N03 first reported (chronic nephritic syndrome),2414,Genitourinary system disorders,"1,248",Date,Both sexes,Jul 2019,"1,248",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132005,Source of report of N03 (chronic nephritic syndrome),2414,Genitourinary system disorders,"1,248",Categorical (single),Both sexes,Jul 2019,"1,248",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132006,Date N04 first reported (nephrotic syndrome),2414,Genitourinary system disorders,334,Date,Both sexes,Jul 2019,334,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132007,Source of report of N04 (nephrotic syndrome),2414,Genitourinary system disorders,334,Categorical (single),Both sexes,Jul 2019,334,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132008,Date N05 first reported (unspecified nephritic syndrome),2414,Genitourinary system disorders,694,Date,Both sexes,Jul 2019,694,Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132009,Source of report of N05 (unspecified nephritic syndrome),2414,Genitourinary system disorders,694,Categorical (single),Both sexes,Jul 2019,694,Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132010,Date N06 first reported (isolated proteinuria with specified morphological lesion),2414,Genitourinary system disorders,17,Date,Both sexes,Jul 2019,17,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132011,Source of report of N06 (isolated proteinuria with specified morphological lesion),2414,Genitourinary system disorders,17,Categorical (single),Both sexes,Jul 2019,17,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132012,"Date N07 first reported (hereditary nephropathy, not elsewhere classified)",2414,Genitourinary system disorders,12,Date,Both sexes,Jul 2019,12,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132013,"Source of report of N07 (hereditary nephropathy, not elsewhere classified)",2414,Genitourinary system disorders,12,Categorical (single),Both sexes,Jul 2019,12,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132014,Date N08 first reported (glomerular disorders in diseases classified elsewhere),2414,Genitourinary system disorders,766,Date,Both sexes,Jul 2019,766,Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132015,Source of report of N08 (glomerular disorders in diseases classified elsewhere),2414,Genitourinary system disorders,766,Categorical (single),Both sexes,Jul 2019,766,Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132016,Date N10 first reported (acute tubulo-interstitial nephritis),2414,Genitourinary system disorders,"1,466",Date,Both sexes,Jul 2019,"1,466",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132017,Source of report of N10 (acute tubulo-interstitial nephritis),2414,Genitourinary system disorders,"1,466",Categorical (single),Both sexes,Jul 2019,"1,466",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132018,Date N11 first reported (chronic tubulo-interstitial nephritis),2414,Genitourinary system disorders,289,Date,Both sexes,Jul 2019,289,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132019,Source of report of N11 (chronic tubulo-interstitial nephritis),2414,Genitourinary system disorders,289,Categorical (single),Both sexes,Jul 2019,289,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132020,"Date N12 first reported (tubulo-interstitial nephritis, not specified as acute or chronic)",2414,Genitourinary system disorders,"1,825",Date,Both sexes,Jul 2019,"1,825",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132021,"Source of report of N12 (tubulo-interstitial nephritis, not specified as acute or chronic)",2414,Genitourinary system disorders,"1,825",Categorical (single),Both sexes,Jul 2019,"1,825",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132022,Date N13 first reported (obstructive and reflux uropathy),2414,Genitourinary system disorders,"4,378",Date,Both sexes,Jul 2019,"4,378",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132023,Source of report of N13 (obstructive and reflux uropathy),2414,Genitourinary system disorders,"4,378",Categorical (single),Both sexes,Jul 2019,"4,378",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132024,Date N14 first reported (drug- and heavy-metal-induced tubulo-interstitial and tubular conditions),2414,Genitourinary system disorders,59,Date,Both sexes,Jul 2019,59,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132025,Source of report of N14 (drug- and heavy-metal-induced tubulo-interstitial and tubular conditions),2414,Genitourinary system disorders,59,Categorical (single),Both sexes,Jul 2019,59,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132026,Date N15 first reported (other renal tubulo-interstitial diseases),2414,Genitourinary system disorders,168,Date,Both sexes,Jul 2019,168,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132027,Source of report of N15 (other renal tubulo-interstitial diseases),2414,Genitourinary system disorders,168,Categorical (single),Both sexes,Jul 2019,168,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132028,Date N16 first reported (renal tubulo-interstitial disorders in diseases classified elsewhere),2414,Genitourinary system disorders,43,Date,Both sexes,Jul 2019,43,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132029,Source of report of N16 (renal tubulo-interstitial disorders in diseases classified elsewhere),2414,Genitourinary system disorders,43,Categorical (single),Both sexes,Jul 2019,43,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132030,Date N17 first reported (acute renal failure),2414,Genitourinary system disorders,"9,513",Date,Both sexes,Jul 2019,"9,513",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132031,Source of report of N17 (acute renal failure),2414,Genitourinary system disorders,"9,513",Categorical (single),Both sexes,Jul 2019,"9,513",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132032,Date N18 first reported (chronic renal failure),2414,Genitourinary system disorders,"17,999",Date,Both sexes,Jul 2019,"17,999",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132033,Source of report of N18 (chronic renal failure),2414,Genitourinary system disorders,"17,999",Categorical (single),Both sexes,Jul 2019,"17,999",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132034,Date N19 first reported (unspecified renal failure),2414,Genitourinary system disorders,"3,118",Date,Both sexes,Jul 2019,"3,118",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132035,Source of report of N19 (unspecified renal failure),2414,Genitourinary system disorders,"3,118",Categorical (single),Both sexes,Jul 2019,"3,118",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132036,Date N20 first reported (calculus of kidney and ureter),2414,Genitourinary system disorders,"7,566",Date,Both sexes,Jul 2019,"7,566",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132037,Source of report of N20 (calculus of kidney and ureter),2414,Genitourinary system disorders,"7,566",Categorical (single),Both sexes,Jul 2019,"7,566",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132038,Date N21 first reported (calculus of lower urinary tract),2414,Genitourinary system disorders,"1,189",Date,Both sexes,Jul 2019,"1,189",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132039,Source of report of N21 (calculus of lower urinary tract),2414,Genitourinary system disorders,"1,189",Categorical (single),Both sexes,Jul 2019,"1,189",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132040,Date N22 first reported (calculus of urinary tract in diseases classified elsewhere),2414,Genitourinary system disorders,1,Date,Both sexes,Jul 2019,1,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132041,Source of report of N22 (calculus of urinary tract in diseases classified elsewhere),2414,Genitourinary system disorders,1,Categorical (single),Both sexes,Jul 2019,1,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132042,Date N23 first reported (unspecified renal colic),2414,Genitourinary system disorders,"5,478",Date,Both sexes,Jul 2019,"5,478",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132043,Source of report of N23 (unspecified renal colic),2414,Genitourinary system disorders,"5,478",Categorical (single),Both sexes,Jul 2019,"5,478",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132044,Date N25 first reported (disorders resulting from impaired renal tubular function),2414,Genitourinary system disorders,212,Date,Both sexes,Jul 2019,212,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132045,Source of report of N25 (disorders resulting from impaired renal tubular function),2414,Genitourinary system disorders,212,Categorical (single),Both sexes,Jul 2019,212,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132046,Date N26 first reported (unspecified contracted kidney),2414,Genitourinary system disorders,246,Date,Both sexes,Jul 2019,246,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132047,Source of report of N26 (unspecified contracted kidney),2414,Genitourinary system disorders,246,Categorical (single),Both sexes,Jul 2019,246,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132048,Date N27 first reported (small kidney of unknown cause),2414,Genitourinary system disorders,120,Date,Both sexes,Jul 2019,120,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132049,Source of report of N27 (small kidney of unknown cause),2414,Genitourinary system disorders,120,Categorical (single),Both sexes,Jul 2019,120,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132050,"Date N28 first reported (other disorders of kidney and ureter, not elsewhere classified)",2414,Genitourinary system disorders,"6,720",Date,Both sexes,Jul 2019,"6,720",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132051,"Source of report of N28 (other disorders of kidney and ureter, not elsewhere classified)",2414,Genitourinary system disorders,"6,720",Categorical (single),Both sexes,Jul 2019,"6,720",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132052,Date N29 first reported (other disorders of kidney and ureter in diseases classified elsewhere),2414,Genitourinary system disorders,37,Date,Both sexes,Jul 2019,37,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Genitourinary system disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
